isin,time,price,side,volume,timeofday,date
isin10062,Tue 29Mar16 10:57:05.000 am,104.48623006574292,B,3080000,Morning,29Mar2016
isin10062,Tue 29Mar16 01:52:21.000 pm,104.58047784535061,S,1940000,Afternoon,29Mar2016
isin10062,Tue 22Mar16 10:07:32.000 am,104.8904483205048,B,2090000,Morning,22Mar2016
isin10062,Tue 22Mar16 10:14:22.000 am,104.47889968288455,B,12570000,Morning,22Mar2016
isin10062,Tue 22Mar16 10:35:46.000 am,104.59828020372096,S,2090000,Morning,22Mar2016
isin10062,Tue 22Mar16 10:44:21.000 am,104.19615634406146,B,520000,Morning,22Mar2016
isin10062,Tue 22Mar16 11:07:59.000 am,104.52078758493241,B,500000,Morning,22Mar2016
isin10062,Tue 22Mar16 11:07:59.000 am,104.52078758493241,B,500000,Morning,22Mar2016
isin10062,Tue 22Mar16 11:08:04.000 am,104.57304797872487,S,500000,Morning,22Mar2016
isin10062,Tue 22Mar16 11:28:13.000 am,104.49565484370369,S,5240000,Morning,22Mar2016
isin10062,Tue 22Mar16 11:49:03.000 am,104.29878170407873,B,210000,Morning,22Mar2016
isin10062,Tue 22Mar16 12:50:33.000 pm,104.44434216369505,S,1050000,Afternoon,22Mar2016
isin10062,Tue 22Mar16 01:15:44.000 pm,104.44434216369505,S,1050000,Afternoon,22Mar2016
isin10062,Tue 22Mar16 01:41:51.000 pm,104.2726017652988,S,5240000,Afternoon,22Mar2016
isin10062,Tue 22Mar16 02:32:44.000 pm,104.45271974410464,S,5240000,Afternoon,22Mar2016
isin10062,Tue 22Mar16 02:52:50.000 pm,104.37627432286727,B,5240000,Afternoon,22Mar2016
isin10062,Tue 22Mar16 03:34:27.000 pm,104.48727726329412,B,2090000,Afternoon,22Mar2016
isin10062,Wed 23Mar16 09:15:22.000 am,104.06002066240592,B,12570000,Morning,23Mar2016
isin10062,Wed 23Mar16 10:53:53.000 am,103.97519766075898,B,5240000,Morning,23Mar2016
isin10062,Wed 23Mar16 12:34:21.000 pm,104.13646608364326,B,1050000,Afternoon,23Mar2016
isin10062,Wed 23Mar16 12:38:58.000 pm,104.09457818159539,S,5240000,Afternoon,23Mar2016
isin10062,Wed 23Mar16 12:53:44.000 pm,104.07572862567386,B,1620000,Afternoon,23Mar2016
isin10062,Wed 23Mar16 01:39:18.000 pm,104.16264602242317,S,2090000,Afternoon,23Mar2016
isin10062,Wed 23Mar16 01:46:09.000 pm,103.94901772197906,B,3140000,Afternoon,23Mar2016
isin10062,Wed 23Mar16 04:11:37.000 pm,103.71130387785745,B,150000,Afternoon,23Mar2016
isin10062,Wed 23Mar16 04:15:52.000 pm,103.83801478155223,B,2620000,Afternoon,23Mar2016
isin10062,Wed 23Mar16 04:16:39.000 pm,103.83801478155223,B,1880000,Afternoon,23Mar2016
isin10062,Wed 23Mar16 04:27:01.000 pm,104.17940118324232,B,5240000,Afternoon,23Mar2016
isin10062,Thu 17Mar16 09:28:17.000 am,104.86531557927609,B,3140000,Morning,17Mar2016
isin10062,Thu 17Mar16 09:44:49.000 am,105.00878164379002,S,5240000,Morning,17Mar2016
isin10062,Thu 17Mar16 10:43:50.000 am,104.96689374174217,B,2090000,Morning,17Mar2016
isin10062,Thu 17Mar16 11:59:49.000 am,105.05066954583789,S,5240000,Morning,17Mar2016
isin10062,Thu 17Mar16 02:02:23.000 pm,105.15224770830396,S,2090000,Afternoon,17Mar2016
isin10062,Thu 17Mar16 03:09:38.000 pm,104.91662825928472,B,100000,Afternoon,17Mar2016
isin10062,Thu 17Mar16 03:31:58.000 pm,105.1103598062561,S,12570000,Afternoon,17Mar2016
isin10062,Thu 17Mar16 04:31:37.000 pm,104.85693799886651,B,5240000,Afternoon,17Mar2016
isin10062,Thu 17Mar16 04:44:35.000 pm,105.13863414013841,S,100000,Afternoon,17Mar2016
isin10062,Mon 28Mar16 10:39:03.000 am,104.88102354254403,B,5240000,Morning,28Mar2016
isin10062,Mon 28Mar16 11:24:06.000 am,104.78677576293634,S,2090000,Morning,28Mar2016
isin10062,Mon 28Mar16 11:24:45.000 am,104.75221824374687,B,4960000,Morning,28Mar2016
isin10062,Mon 28Mar16 12:29:21.000 pm,104.9229114445919,S,70000,Afternoon,28Mar2016
isin10062,Mon 28Mar16 03:02:15.000 pm,104.47785248533336,B,30000,Afternoon,28Mar2016
isin10062,Thu 24Mar16 08:11:00.000 am,103.89770504197044,S,12570000,Morning,24Mar2016
isin10062,Thu 24Mar16 09:15:14.000 am,104.11133334241454,S,310000,Morning,24Mar2016
isin10062,Thu 24Mar16 10:09:18.000 am,103.78774929909478,S,1050000,Morning,24Mar2016
isin10062,Thu 24Mar16 10:26:18.000 am,103.45788207046786,B,12570000,Morning,24Mar2016
isin10062,Thu 24Mar16 10:30:51.000 am,104.17102360283275,S,5240000,Morning,24Mar2016
isin10062,Thu 24Mar16 10:34:42.000 am,103.89875223952163,S,12570000,Morning,24Mar2016
isin10062,Thu 24Mar16 11:03:51.000 am,103.89875223952163,B,2090000,Morning,24Mar2016
isin10062,Thu 24Mar16 11:04:57.000 am,104.33333922326823,S,140000,Morning,24Mar2016
isin10062,Thu 24Mar16 11:17:23.000 am,104.33333922326823,S,140000,Morning,24Mar2016
isin10062,Thu 24Mar16 11:43:12.000 am,103.6945487170383,B,170000,Morning,24Mar2016
isin10062,Thu 24Mar16 02:12:13.000 pm,103.98357524116855,S,470000,Afternoon,24Mar2016
isin10062,Thu 24Mar16 03:12:24.000 pm,104.11971092282413,S,1050000,Afternoon,24Mar2016
isin10062,Thu 24Mar16 03:35:12.000 pm,104.15426844201359,B,2620000,Afternoon,24Mar2016
isin10062,Thu 24Mar16 03:39:27.000 pm,103.98357524116855,B,170000,Afternoon,24Mar2016
isin10062,Thu 24Mar16 03:55:59.000 pm,103.86419472033215,S,3140000,Afternoon,24Mar2016
isin10062,Thu 24Mar16 03:56:36.000 pm,104.4610973245142,S,3140000,Afternoon,24Mar2016
isin10062,Thu 24Mar16 04:23:25.000 pm,103.86419472033215,S,5240000,Afternoon,24Mar2016
isin10062,Fri 25Mar16 11:06:50.000 am,104.62341294494968,B,790000,Morning,25Mar2016
isin10062,Fri 25Mar16 01:52:53.000 pm,104.41816222491515,B,2090000,Afternoon,25Mar2016
isin10062,Fri 25Mar16 03:02:44.000 pm,104.75221824374687,B,1330000,Afternoon,25Mar2016
isin10062,Fri 25Mar16 03:20:38.000 pm,104.87264596213447,B,3140000,Afternoon,25Mar2016
isin10062,Fri 25Mar16 04:06:49.000 pm,105.1082654111537,S,12570000,Afternoon,25Mar2016
isin10062,Fri 25Mar16 04:25:11.000 pm,104.93966660541105,B,5240000,Afternoon,25Mar2016
isin10062,Mon 21Mar16 09:37:43.000 am,105.47395726800706,S,180000,Morning,21Mar2016
isin10062,Mon 21Mar16 09:41:02.000 am,105.47395726800706,S,180000,Morning,21Mar2016
isin10062,Mon 21Mar16 10:35:16.000 am,105.11769018911447,B,3140000,Morning,21Mar2016
isin10062,Mon 21Mar16 10:58:13.000 am,104.98155450745891,B,3140000,Morning,21Mar2016
isin10062,Mon 21Mar16 11:36:21.000 am,105.20251319076139,B,1020000,Morning,21Mar2016
isin10062,Mon 21Mar16 11:51:20.000 am,105.38891435487439,S,5240000,Morning,21Mar2016
isin10062,Mon 21Mar16 01:51:22.000 pm,105.00878164379002,B,3140000,Afternoon,21Mar2016
isin10062,Mon 21Mar16 02:17:20.000 pm,104.96584654419097,B,30000,Afternoon,21Mar2016
isin10062,Mon 21Mar16 03:35:44.000 pm,105.09255744788575,B,4710000,Afternoon,21Mar2016
isin10062,Mon 21Mar16 03:36:02.000 pm,105.09255744788575,B,520000,Afternoon,21Mar2016
isin10062,Mon 21Mar16 04:26:33.000 pm,105.20251319076139,S,310000,Afternoon,21Mar2016
isin10062,Wed 30Mar16 09:02:12.000 am,104.66634804454874,B,2620000,Morning,30Mar2016
isin10062,Wed 30Mar16 09:02:59.000 am,104.75221824374687,S,2620000,Morning,30Mar2016
isin10062,Wed 30Mar16 09:23:46.000 am,104.48832446084531,S,1050000,Morning,30Mar2016
isin10062,Wed 30Mar16 09:24:44.000 am,104.48832446084531,S,1050000,Morning,30Mar2016
isin10062,Wed 30Mar16 09:26:43.000 am,104.73441588537651,S,2620000,Morning,30Mar2016
isin10062,Wed 30Mar16 10:00:43.000 am,104.51241000452285,S,1050000,Morning,30Mar2016
isin10062,Wed 30Mar16 04:37:22.000 pm,104.41816222491515,B,3140000,Afternoon,30Mar2016
isin10062,Fri 18Mar16 08:21:48.000 am,104.83075806008659,B,540000,Morning,18Mar2016
isin10062,Fri 18Mar16 09:12:23.000 am,104.94071380296225,B,520000,Morning,18Mar2016
isin10062,Fri 18Mar16 09:25:18.000 am,104.96584654419097,B,2090000,Morning,18Mar2016
isin10062,Fri 18Mar16 10:50:53.000 am,105.12920936217763,B,4500000,Morning,18Mar2016
isin10062,Fri 18Mar16 11:26:23.000 am,105.1690028691231,S,12570000,Morning,18Mar2016
isin10062,Fri 18Mar16 11:29:59.000 am,105.19413561035182,S,5240000,Morning,18Mar2016
isin10062,Fri 18Mar16 11:45:46.000 am,105.09255744788575,B,5240000,Morning,18Mar2016
isin10062,Fri 18Mar16 11:54:46.000 am,105.05904712624746,B,5240000,Morning,18Mar2016
isin10062,Fri 18Mar16 12:35:02.000 pm,105.04229196542832,B,12570000,Afternoon,18Mar2016
isin10062,Fri 18Mar16 04:02:28.000 pm,105.14387012789439,S,210000,Afternoon,18Mar2016
isin10062,Wed 16Mar16 08:12:16.000 am,104.7962005408971,B,12570000,Morning,16Mar2016
isin10062,Wed 16Mar16 09:06:25.000 am,104.76164302170763,S,3140000,Morning,16Mar2016
isin10062,Wed 16Mar16 11:34:41.000 am,104.81400289926746,S,890000,Morning,16Mar2016
isin10062,Wed 16Mar16 01:20:23.000 pm,105.13842470062816,S,50000,Afternoon,16Mar2016
isin10062,Wed 16Mar16 01:23:51.000 pm,105.13842470062816,S,50000,Afternoon,16Mar2016
isin10062,Wed 16Mar16 02:30:47.000 pm,104.73546308292771,B,5240000,Afternoon,16Mar2016
isin10062,Wed 16Mar16 03:56:55.000 pm,104.66530084699754,S,5240000,Afternoon,16Mar2016
isin10062,Wed 16Mar16 04:27:34.000 pm,104.58990262331139,B,1050000,Afternoon,16Mar2016
isin10062,Wed 16Mar16 04:40:36.000 pm,104.86531557927609,S,12570000,Afternoon,16Mar2016
isin10062,Wed 16Mar16 04:49:44.000 pm,104.84856041845696,S,100000,Afternoon,16Mar2016
isin10062,Tue 12Apr16 11:03:59.000 am,106.65602339182227,S,1050000,Morning,12Apr2016
isin10062,Wed  6Apr16 08:58:24.000 am,105.12397337442165,B,2090000,Morning, 6Apr2016
isin10062,Tue  5Apr16 08:56:20.000 am,105.14910611565037,B,2090000,Morning, 5Apr2016
isin10062,Tue  5Apr16 09:39:03.000 am,105.28419459975473,S,12570000,Morning, 5Apr2016
isin10062,Tue  5Apr16 09:56:27.000 am,105.09046305278336,S,370000,Morning, 5Apr2016
isin10062,Tue  5Apr16 11:11:31.000 am,104.86217398662249,B,60000,Morning, 5Apr2016
isin10062,Tue  5Apr16 01:17:41.000 pm,105.1993715981078,S,710000,Afternoon, 5Apr2016
isin10062,Tue  5Apr16 03:07:39.000 pm,105.19099401769823,S,790000,Afternoon, 5Apr2016
isin10062,Tue  5Apr16 03:44:16.000 pm,105.12397337442165,S,5240000,Afternoon, 5Apr2016
isin10062,Tue  5Apr16 03:45:47.000 pm,104.95537456867899,B,3140000,Afternoon, 5Apr2016
isin10062,Tue  7Jun16 09:44:15.000 am,108.44254241416367,B,1590000,Morning, 7Jun2016
isin10062,Tue  7Jun16 10:59:17.000 am,108.75356008686906,S,100000,Morning, 7Jun2016
isin10062,Tue 31May16 10:23:36.000 am,109.06353056202325,S,870000,Morning,31May2016
isin10062,Tue 31May16 03:02:25.000 pm,109.02897304283375,B,30000,Afternoon,31May2016
isin10062,Mon 16May16 08:48:50.000 am,108.92215889261172,S,2090000,Morning,16May2016
isin10062,Mon 16May16 09:34:24.000 am,108.98289635058111,B,1310000,Morning,16May2016
isin10062,Mon 16May16 11:02:03.000 am,108.67920906073411,B,260000,Morning,16May2016
isin10062,Mon 25Apr16 10:01:32.000 am,107.62572832423032,S,3140000,Morning,25Apr2016
isin10062,Mon 25Apr16 11:38:52.000 am,107.68541858464852,B,2800000,Morning,25Apr2016
isin10062,Mon 25Apr16 11:40:13.000 am,107.68541858464852,B,2800000,Morning,25Apr2016
isin10062,Mon 25Apr16 01:39:06.000 pm,107.81527108099691,S,100000,Afternoon,25Apr2016
isin10062,Wed  8Jun16 11:04:57.000 am,108.42578725334452,B,1050000,Morning, 8Jun2016
isin10062,Wed  8Jun16 01:15:42.000 pm,108.39122973415503,B,80000,Afternoon, 8Jun2016
isin10062,Tue 17May16 08:18:31.000 am,108.81743913749204,S,290000,Morning,17May2016
isin10062,Tue 17May16 11:20:36.000 am,108.99022673343948,S,290000,Morning,17May2016
isin10062,Tue 17May16 11:21:29.000 am,108.74727690156188,B,50000,Morning,17May2016
isin10062,Tue 17May16 12:04:10.000 pm,108.95566921425001,S,670000,Afternoon,17May2016
isin10062,Tue 17May16 12:41:19.000 pm,108.91273411465095,S,11510000,Afternoon,17May2016
isin10062,Tue 17May16 02:59:09.000 pm,108.4613919700852,B,20000,Afternoon,17May2016
isin10062,Tue 17May16 03:01:45.000 pm,108.80801435953127,B,1050000,Afternoon,17May2016
isin10062,Tue 17May16 04:23:10.000 pm,109.10332406896873,S,840000,Afternoon,17May2016
isin10062,Mon  6Jun16 08:26:45.000 am,108.529459810913,S,5240000,Morning, 6Jun2016
isin10062,Mon  6Jun16 08:42:03.000 am,108.56715892275606,S,5240000,Morning, 6Jun2016
isin10062,Mon  6Jun16 08:57:44.000 am,108.51270465009384,S,420000,Morning, 6Jun2016
isin10062,Mon  6Jun16 09:08:18.000 am,108.11791117329273,B,5240000,Morning, 6Jun2016
isin10062,Mon  6Jun16 10:07:12.000 am,108.50432706968427,S,2620000,Morning, 6Jun2016
isin10062,Mon  6Jun16 10:14:57.000 am,108.50432706968427,S,2620000,Morning, 6Jun2016
isin10062,Tue  7Jun16 12:26:01.000 pm,108.55040376193692,B,1810000,Afternoon, 7Jun2016
isin10062,Mon  6Jun16 11:14:59.000 am,108.69386982645085,B,11510000,Morning, 6Jun2016
isin10062,Mon  6Jun16 11:20:17.000 am,108.48652471131392,B,2620000,Morning, 6Jun2016
isin10062,Mon  6Jun16 12:53:14.000 pm,108.52212942805461,B,310000,Afternoon, 6Jun2016
isin10062,Mon  6Jun16 12:53:15.000 pm,108.52212942805461,B,310000,Afternoon, 6Jun2016
isin10062,Mon  6Jun16 01:33:58.000 pm,108.21215895290041,B,790000,Afternoon, 6Jun2016
isin10062,Mon  6Jun16 01:43:29.000 pm,108.41845687048614,B,5240000,Afternoon, 6Jun2016
isin10062,Mon  6Jun16 01:52:40.000 pm,108.48652471131392,B,5240000,Afternoon, 6Jun2016
isin10062,Mon  6Jun16 03:05:21.000 pm,108.37552177088709,B,11510000,Afternoon, 6Jun2016
isin10062,Mon  6Jun16 03:27:12.000 pm,108.37552177088709,B,11510000,Afternoon, 6Jun2016
isin10062,Mon  6Jun16 03:56:17.000 pm,108.33153947373683,S,11510000,Afternoon, 6Jun2016
isin10062,Mon  6Jun16 04:33:29.000 pm,108.61637720766231,S,11510000,Afternoon, 6Jun2016
isin10062,Mon  6Jun16 04:49:58.000 pm,108.53888458887376,S,3530000,Afternoon, 6Jun2016
isin10062,Tue 10May16 11:37:09.000 am,109.25935650409701,B,3640000,Morning,10May2016
isin10062,Tue 10May16 11:45:45.000 am,109.17243910734769,B,150000,Morning,10May2016
isin10062,Tue 10May16 11:45:45.000 am,109.17243910734769,B,150000,Morning,10May2016
isin10062,Tue 10May16 01:28:32.000 pm,109.09389929100796,B,520000,Afternoon,10May2016
isin10062,Tue 10May16 01:30:16.000 pm,109.10227687141753,B,520000,Afternoon,10May2016
isin10062,Tue 10May16 02:06:50.000 pm,109.17243910734769,S,5240000,Afternoon,10May2016
isin10062,Tue 10May16 03:32:20.000 pm,108.96299959710838,B,310000,Afternoon,10May2016
isin10062,Tue 10May16 03:32:21.000 pm,109.02373705507777,S,310000,Afternoon,10May2016
isin10062,Tue 10May16 03:49:08.000 pm,109.34732109839753,S,30000,Afternoon,10May2016
isin10062,Mon  9May16 11:09:04.000 am,109.34836829594873,S,420000,Morning, 9May2016
isin10062,Mon  9May16 11:22:08.000 am,109.36617065431906,S,1790000,Morning, 9May2016
isin10062,Mon  9May16 12:01:09.000 pm,109.43528569269805,S,630000,Afternoon, 9May2016
isin10062,Mon  9May16 01:56:38.000 pm,109.35674587635829,S,50000,Afternoon, 9May2016
isin10062,Mon  9May16 01:56:39.000 pm,109.35674587635829,S,50000,Afternoon, 9May2016
isin10062,Mon  9May16 03:01:23.000 pm,109.75153935315942,B,310000,Afternoon, 9May2016
isin10062,Mon  9May16 03:11:18.000 pm,109.64577240048855,S,210000,Afternoon, 9May2016
isin10062,Mon  9May16 03:20:13.000 pm,109.56723258414881,B,50000,Afternoon, 9May2016
isin10062,Mon  9May16 03:33:02.000 pm,109.65519717844933,S,12500000,Afternoon, 9May2016
isin10062,Mon  9May16 04:08:12.000 pm,109.54105264536889,B,100000,Afternoon, 9May2016
isin10062,Wed  6Apr16 11:32:01.000 am,105.03077279236516,B,1050000,Morning, 6Apr2016
isin10062,Wed  6Apr16 11:43:43.000 am,105.24125950015568,S,1050000,Morning, 6Apr2016
isin10062,Wed  6Apr16 12:57:23.000 pm,105.39310314507918,S,4190000,Afternoon, 6Apr2016
isin10062,Wed  6Apr16 01:24:09.000 pm,105.42661346671747,S,4820000,Afternoon, 6Apr2016
isin10062,Wed  6Apr16 02:20:27.000 pm,105.45174620794619,S,2230000,Afternoon, 6Apr2016
isin10062,Wed  6Apr16 03:08:23.000 pm,105.49468130754524,S,3920000,Afternoon, 6Apr2016
isin10062,Wed  6Apr16 03:49:08.000 pm,105.36797040385046,S,1050000,Afternoon, 6Apr2016
isin10062,Wed  6Apr16 04:09:17.000 pm,105.22450433933652,B,12570000,Afternoon, 6Apr2016
isin10062,Tue 24May16 10:16:37.000 am,109.29600841838889,B,11510000,Morning,24May2016
isin10062,Tue 24May16 10:37:41.000 am,109.48764557025787,S,11510000,Morning,24May2016
isin10062,Tue 24May16 11:36:39.000 am,109.6007429057871,B,11510000,Morning,24May2016
isin10062,Tue 24May16 12:01:45.000 pm,109.4174833343277,B,1050000,Afternoon,24May2016
isin10062,Tue 24May16 04:01:15.000 pm,109.31381077675924,S,1020000,Afternoon,24May2016
isin10062,Thu  9Jun16 09:18:30.000 am,108.48443031621153,S,5240000,Morning, 9Jun2016
isin10062,Thu  9Jun16 10:44:48.000 am,108.4938550941723,S,1570000,Morning, 9Jun2016
isin10062,Thu  9Jun16 01:00:46.000 pm,108.29593475699615,B,5240000,Afternoon, 9Jun2016
isin10062,Thu  9Jun16 03:12:14.000 pm,108.19330939697888,B,250000,Afternoon, 9Jun2016
isin10062,Thu  9Jun16 03:34:27.000 pm,108.41636247538375,S,2620000,Afternoon, 9Jun2016
isin10062,Tue 19Apr16 09:15:58.000 am,107.91475484836059,S,210000,Morning,19Apr2016
isin10062,Tue 19Apr16 10:42:15.000 am,107.75872241323229,B,310000,Morning,19Apr2016
isin10062,Tue 19Apr16 01:57:40.000 pm,107.91475484836059,S,1150000,Afternoon,19Apr2016
isin10062,Tue 19Apr16 03:02:27.000 pm,107.56184927360732,B,50000,Afternoon,19Apr2016
isin10062,Tue 19Apr16 03:04:55.000 pm,107.50006461808672,B,2620000,Afternoon,19Apr2016
isin10062,Fri  6May16 11:33:10.000 am,109.14835356367017,S,3750000,Morning, 6May2016
isin10062,Fri  6May16 01:07:05.000 pm,109.05201138896008,S,2610000,Afternoon, 6May2016
isin10062,Fri  6May16 03:01:37.000 pm,109.05201138896008,S,160000,Afternoon, 6May2016
isin10062,Wed 13Apr16 10:03:52.000 am,107.04034489311142,S,630000,Morning,13Apr2016
isin10062,Wed 13Apr16 11:03:40.000 am,107.16077261149904,S,20000,Morning,13Apr2016
isin10062,Wed 13Apr16 11:50:08.000 am,107.2895779102962,S,1050000,Morning,13Apr2016
isin10062,Wed 13Apr16 12:18:09.000 pm,107.37544810949434,S,730000,Afternoon,13Apr2016
isin10062,Wed 13Apr16 01:24:12.000 pm,107.30633307111536,S,2670000,Afternoon,13Apr2016
isin10062,Wed 13Apr16 02:35:29.000 pm,106.8602269143056,S,520000,Afternoon,13Apr2016
isin10062,Wed 13Apr16 02:59:23.000 pm,106.8602269143056,S,520000,Afternoon,13Apr2016
isin10062,Wed 13Apr16 03:02:06.000 pm,107.21208529150766,S,2090000,Afternoon,13Apr2016
isin10062,Wed 13Apr16 04:24:51.000 pm,107.24664281069715,S,30000,Afternoon,13Apr2016
isin10062,Wed 13Apr16 04:51:04.000 pm,106.85603812410083,S,100000,Afternoon,13Apr2016
isin10062,Tue 26Apr16 10:24:27.000 am,108.1252415561511,S,470000,Morning,26Apr2016
isin10062,Tue 26Apr16 12:39:39.000 pm,108.14199671697024,B,210000,Afternoon,26Apr2016
isin10062,Tue 26Apr16 02:57:18.000 pm,107.9084716630534,B,1050000,Afternoon,26Apr2016
isin10062,Tue 26Apr16 03:12:48.000 pm,108.25509405249949,B,2620000,Afternoon,26Apr2016
isin10062,Tue 26Apr16 04:22:27.000 pm,108.23729169412913,B,1780000,Afternoon,26Apr2016
isin10062,Tue 26Apr16 04:42:23.000 pm,108.16817665575016,S,1310000,Afternoon,26Apr2016
isin10062,Tue 26Apr16 04:57:27.000 pm,108.41950406803734,B,3470000,Afternoon,26Apr2016
isin10062,Wed 18May16 08:16:41.000 am,108.57344210806325,B,11510000,Morning,18May2016
isin10062,Wed 18May16 09:14:41.000 am,108.97242437506915,B,160000,Morning,18May2016
isin10062,Wed 18May16 11:03:09.000 am,109.29391402328649,S,1050000,Morning,18May2016
isin10062,Wed 18May16 12:50:16.000 pm,109.23317656531709,S,11510000,Afternoon,18May2016
isin10062,Wed 18May16 01:04:11.000 pm,109.11065445182709,S,11510000,Afternoon,18May2016
isin10062,Wed 18May16 01:04:23.000 pm,108.99755711629786,B,11510000,Afternoon,18May2016
isin10062,Fri 13May16 10:25:15.000 am,109.31485797431044,S,190000,Morning,13May2016
isin10062,Fri 13May16 11:55:33.000 am,109.05305858651128,B,650000,Morning,13May2016
isin10062,Fri 13May16 12:59:22.000 pm,109.23631815797069,B,1640000,Afternoon,13May2016
isin10062,Fri 13May16 04:23:11.000 pm,109.34941549349993,S,520000,Afternoon,13May2016
isin10062,Thu 14Apr16 11:44:21.000 am,107.06443043678895,B,12500000,Morning,14Apr2016
isin10062,Thu 14Apr16 12:00:16.000 pm,107.17543337721578,S,2620000,Afternoon,14Apr2016
isin10062,Thu 14Apr16 02:19:44.000 pm,107.42571359195178,S,2620000,Afternoon,14Apr2016
isin10062,Thu 14Apr16 04:33:02.000 pm,107.37335371439195,B,12500000,Afternoon,14Apr2016
isin10062,Wed  1Jun16 11:32:58.000 am,109.46146563147796,S,840000,Morning, 1Jun2016
isin10062,Mon  4Apr16 09:27:45.000 am,104.42653980532471,S,5240000,Morning, 4Apr2016
isin10062,Mon  4Apr16 10:16:36.000 am,104.56372268453147,B,5240000,Morning, 4Apr2016
isin10062,Mon  4Apr16 10:43:14.000 am,104.68310320536789,S,500000,Morning, 4Apr2016
isin10062,Mon  4Apr16 11:06:33.000 am,104.56372268453147,B,3140000,Morning, 4Apr2016
isin10062,Mon  4Apr16 02:57:34.000 pm,104.25584660447967,B,12570000,Afternoon, 4Apr2016
isin10062,Mon  4Apr16 03:25:23.000 pm,104.52078758493241,B,420000,Afternoon, 4Apr2016
isin10062,Mon  4Apr16 04:58:43.000 pm,104.32391444530745,B,2090000,Afternoon, 4Apr2016
isin10062,Thu  7Apr16 10:26:07.000 am,105.4768789491749,S,12570000,Morning, 7Apr2016
isin10062,Thu  7Apr16 10:42:51.000 am,105.49468130754524,S,12570000,Morning, 7Apr2016
isin10062,Thu  7Apr16 11:43:36.000 am,105.6632801132879,S,500000,Morning, 7Apr2016
isin10062,Thu  7Apr16 03:18:38.000 pm,105.83292611658175,S,310000,Afternoon, 7Apr2016
isin10062,Thu  7Apr16 04:19:20.000 pm,105.38472556466961,B,12570000,Afternoon, 7Apr2016
isin10062,Fri  1Apr16 11:55:16.000 am,104.58047784535061,S,5240000,Morning, 1Apr2016
isin10062,Fri  1Apr16 03:02:00.000 pm,104.40140706409599,S,520000,Afternoon, 1Apr2016
isin10062,Fri  1Apr16 04:00:46.000 pm,104.80248372620429,S,12570000,Afternoon, 1Apr2016
isin10062,Fri  1Apr16 04:06:18.000 pm,104.57210026494104,B,5240000,Afternoon, 1Apr2016
isin10062,Fri  1Apr16 04:30:52.000 pm,104.50403242411326,B,12570000,Afternoon, 1Apr2016
isin10062,Fri  1Apr16 04:43:13.000 pm,104.6747256249583,S,2200000,Afternoon, 1Apr2016
isin10062,Fri 15Apr16 09:02:39.000 am,107.21836847681485,S,260000,Morning,15Apr2016
isin10062,Fri 15Apr16 10:43:01.000 am,107.3209938368321,S,1050000,Morning,15Apr2016
isin10062,Fri 15Apr16 12:01:49.000 pm,107.3209938368321,B,4500000,Afternoon,15Apr2016
isin10062,Fri 15Apr16 03:24:27.000 pm,107.72065573504875,S,520000,Afternoon,15Apr2016
isin10062,Fri 15Apr16 03:48:18.000 pm,107.72065573504875,S,520000,Afternoon,15Apr2016
isin10062,Thu  5May16 01:53:00.000 pm,108.897026151383,B,5240000,Afternoon, 5May2016
isin10062,Thu  5May16 01:54:49.000 pm,108.85304385423274,B,1180000,Afternoon, 5May2016
isin10062,Thu  5May16 02:05:39.000 pm,108.77659843299537,B,330000,Afternoon, 5May2016
isin10062,Thu  5May16 03:01:52.000 pm,109.39653938330376,S,90000,Afternoon, 5May2016
isin10062,Thu  5May16 03:50:52.000 pm,109.16720311959172,S,5240000,Afternoon, 5May2016
isin10062,Fri  8Apr16 11:02:19.000 am,106.00047772477321,S,1050000,Morning, 8Apr2016
isin10062,Fri  8Apr16 03:58:05.000 pm,105.93345708149663,S,12570000,Afternoon, 8Apr2016
isin10062,Fri  8Apr16 04:33:41.000 pm,105.64443055736635,B,5240000,Afternoon, 8Apr2016
isin10062,Fri  8Apr16 05:04:57.000 pm,105.57845711164097,S,5240000,Afternoon, 8Apr2016
isin10062,Thu 12May16 09:17:05.000 am,108.42997604354932,B,5240000,Morning,12May2016
isin10062,Thu 12May16 10:16:15.000 am,108.5860084786776,S,520000,Morning,12May2016
isin10062,Thu 12May16 11:59:13.000 am,108.36086100517034,B,790000,Morning,12May2016
isin10062,Thu 12May16 02:55:28.000 pm,108.68968103624606,S,11510000,Afternoon,12May2016
isin10062,Thu 12May16 03:23:02.000 pm,108.70748339461642,B,4710000,Afternoon,12May2016
isin10062,Thu 12May16 03:37:39.000 pm,108.70748339461642,B,2710000,Afternoon,12May2016
isin10062,Thu 12May16 04:03:14.000 pm,108.68968103624606,B,750000,Afternoon,12May2016
isin10062,Fri 22Apr16 10:03:04.000 am,107.22151006946844,S,4190000,Morning,22Apr2016
isin10062,Fri 22Apr16 10:40:22.000 am,107.23826523028758,B,12500000,Morning,22Apr2016
isin10062,Fri 22Apr16 03:08:59.000 pm,107.71264572097964,B,520000,Afternoon,22Apr2016
isin10062,Fri 22Apr16 03:42:38.000 pm,107.60897316341118,S,12500000,Afternoon,22Apr2016
isin10062,Fri 22Apr16 04:17:01.000 pm,107.66866342382939,S,2090000,Afternoon,22Apr2016
isin10062,Fri 22Apr16 04:58:54.000 pm,107.80689350058732,B,5240000,Afternoon,22Apr2016
