isin,buyvolume,sellvolume
isin12552,680842796.1591516,750089775.6114408
isin12553,673847591.0434201,708188889.0710726
isin15492,763343631.4854605,827107528.2601147
isin16053,715250893.549777,776694563.0656428
isin16495,613119071.8868513,641183843.9243912
isin16905,612753688.6318742,635984753.4807205
isin16985,662913224.4736638,736607796.0256183
isin7682,35189448.898042716,5623889.088533025
isin9693,38226630.89170849,5802299.15139316
isin11838,36971864.020562395,5969234.001062233
isin12752,29199722.790755175,5333653.811278919
isin7771,943813735.2337092,934462415.9749117
isin8087,976746079.2705579,957895262.3890624
isin9239,1227299069.9868426,1133513331.7232404
isin10084,1041135851.8924702,1026476044.0492862
isin11142,1017101956.678481,1063610883.058136
isin11322,1130443626.2868881,1084511091.500788
isin11457,1131022483.9248362,1073591787.3294886
isin12641,1052525207.3959848,1023496967.6640043
isin12642,1155172825.8045037,1105633083.905363
isin13487,1131553577.0491056,1093099921.4956374
isin13508,1016381897.0590975,980525062.9121535
isin15411,1055071322.7103951,1018550706.3537803
isin3,130974278.698298,94953064.43736386
isin12231,140904572.6264646,101982038.71286178
isin12243,122724246.93948609,90436784.8372937
isin12244,147005433.92738122,104581647.0392961
isin12828,142254241.87130052,103131466.78914684
isin14146,144354621.1273949,104172153.42554393
isin16406,180167142.46954834,127862303.19208659
isin1583,438857337.7396022,325618949.48605764
isin2023,482502653.6337539,368032279.991574
isin4540,503725886.7563133,362821455.2411442
isin5714,448879247.59495085,350184636.1838978
isin5717,473809145.5059837,337971808.3258688
isin5856,513744129.12214047,354335363.2394099
isin7516,449776831.304371,327727926.5981066
isin7517,642407337.5901582,479620104.2176028
isin7719,470147435.3106625,370667198.0509929
isin7720,498737392.2581844,379651246.59487766
isin11090,528066313.6976955,427257248.5755396
isin11091,536961962.3971562,424335012.6564913
isin11092,511876125.57595265,354853063.8683044
isin11442,400941793.80164796,306080304.2987039
isin11829,498246905.3296188,341947386.40976477
isin12559,554925564.151416,419041511.7140338
isin428,1831230.9560117915,7071346.980289038
isin429,2674764.9768314203,10556600.988448855
isin427,1136454.167410991,415257.79208703456
isin430,1677087.942024686,660857.8249067293
isin431,1084331.5969000729,399471.46651552606
isin356,700210249.2460939,799992203.6535861
isin357,703685657.875215,742520390.5991426
isin900,677521775.2943784,756479472.9560983
isin2364,645583445.1434205,703537212.7359512
isin2366,642086684.4187756,712993675.2771027
isin2761,777892215.3315952,811262160.7201014
isin2762,660005733.5866362,697347706.7372959
isin2763,761322460.938575,817318915.1379502
isin2764,679849051.2481081,745642065.5807223
isin3256,701779985.3665712,790252575.2944316
isin3257,665929924.4008386,737648373.2703458
isin4016,714446903.5143547,774175153.5419654
isin4116,736921654.2482051,795007975.030722
isin4117,679987680.3449609,773246768.0615708
isin4119,711519821.5705513,781456046.1974789
isin4120,677156440.652674,731880147.5159979
isin4121,681105618.5068371,750776706.1077092
isin4122,755707316.9248747,874170083.0550058
isin4123,629668623.5742657,686571182.6699429
isin4124,763724928.2393413,838355818.8153405
isin4928,716871961.2456771,787500076.2356408
isin4930,661617059.0395296,745393585.1727316
isin4931,627949481.7452806,712421647.5740731
isin4934,724870268.5829346,793990076.1260034
isin4935,730122984.1940976,848624309.9168769
isin4936,697792629.9535228,788531268.227078
isin4937,697675003.6395487,759907809.0547361
isin4941,687829463.5841491,737683305.2003766
isin4944,690073905.6391658,746295664.3207507
isin5050,742388197.5857899,768071861.6129332
isin5051,714594010.012028,777649927.5445008
isin5351,644918821.6941292,748597580.8541033
isin5455,687307125.9259927,755745407.208763
isin11441,350284197.0809569,405650774.4578736
isin12585,313899972.5166719,353629668.12969184
isin13865,412567772.64671034,472795835.2552287
isin16059,465668574.72860545,549445156.8691375
isin16060,451707829.56805956,544561199.647561
isin16061,353365810.2990023,423172522.50036037
isin16988,415276769.1646826,498572475.6981791
isin17055,349340828.7897617,405529230.73944265
isin17079,441048128.0011706,515524339.95364773
isin17080,331512805.8880768,373895331.51978517
isin17113,433515013.6444881,514013717.16677856
isin17132,378483831.2015275,425359301.02514076
isin14055,45279928.388879865,0.0
isin15390,75077046.439029,0.0
isin6858,174206348.97694096,118182488.58113565
isin6859,188661873.992683,127888734.61299482
isin6861,152813387.41394767,100151014.05643322
isin6863,146577505.22056013,97769320.17681596
isin6864,148547657.85410327,97323325.26375026
isin6865,194948600.0182383,131461119.3584835
isin6867,163802298.37564647,109084540.81996004
isin6868,194470186.9657801,131504529.71083632
isin6872,148183084.2821359,99214390.8802904
isin6878,152227052.34568557,101413941.79573894
isin6879,184907609.38629925,123739821.08597857
isin6961,143216250.73022592,96492440.1265289
isin6964,156194088.2326395,105488192.6831034
isin6966,159039442.76791397,107055381.66707927
isin6969,147214909.2156041,98090405.76075953
isin9819,217972253.15377176,146526562.8509611
isin9821,152126659.38526487,101626156.6851303
isin9824,179064011.28124127,120891835.01606552
isin9831,172122312.87356508,115911541.27940892
isin9906,215094957.32963446,143645164.15995902
isin9919,170482118.41577518,114342671.1568602
isin17280,200862027.64635327,135406097.6947932
isin17298,195158543.0721278,131789364.71534118
isin17314,144241619.37189698,95710146.78867313
isin1483,286914444.7942414,373488054.8082725
isin1603,369519536.63783544,481235318.6116954
isin1604,274939559.9453399,357490883.561116
isin3589,287092817.2499964,367476412.9754431
isin3609,295264198.79244274,376483222.8857226
isin3610,348363797.79408437,453344684.96194565
isin3611,265718781.73128903,339122358.4555888
isin3612,280540985.06282437,358502426.11310935
isin3613,333641573.16247743,427678360.8990989
isin4129,320870127.9567839,425723866.5110469
isin15674,329710177.68781376,424960855.8692524
isin5625,2726348275.452359,2875028005.699763
isin5626,2887816939.5997305,2919382554.5821056
isin6058,2576883416.0339246,2661873105.5832915
isin6059,2875838371.845588,3047968706.7155
isin7390,2694939088.499868,2773631798.600259
isin7391,2798275959.4926744,2892872952.8305545
isin7392,2823568629.9049606,2944786666.7660303
isin7393,2614516437.232026,2680945234.631295
isin7394,2860058764.8844,2926701965.0013275
isin8763,2848178190.228423,2906095156.0509014
isin8992,3007115802.3039246,3098350910.935559
isin8993,2790818669.7929387,2982138862.064694
isin8994,2946648881.9782968,3054857920.1268873
isin8995,2704253445.4051275,2744812479.8095474
isin8996,2803835582.884022,2878978283.911295
isin8997,2679995979.687254,2834970069.174576
isin8998,2875716482.4553976,2952041939.443323
isin8999,2636990472.4316797,2802154976.8103175
isin9000,2719997583.0110254,2828184073.3783507
isin9001,3003406484.091319,3094571603.8345494
isin9002,2769899443.0075774,2892719238.876707
isin9003,2697462840.1726007,2744430001.8723345
isin9004,2623903343.478263,2677913697.8733306
isin10641,2895790443.916642,3054012601.740867
isin10642,2804858173.604643,2875482755.8538766
isin10643,2897151744.8677487,2943725064.8905697
isin10644,2633791845.670829,2722500230.4011974
isin19,21654.00334683574,0.0
isin20,25291.809470842367,0.0
isin1658,10539559146.434177,10973269009.038204
isin1660,10354887538.046795,10787893633.741209
isin1760,9540554411.250607,9814366137.334364
isin1761,10828621923.852964,11466205046.346891
isin1765,10229404606.578732,10640315632.031948
isin1768,9990079989.73149,10696794965.161198
isin1769,11340514354.994059,11637726269.092463
isin1771,10867000928.662014,11288959778.847197
isin1776,10580522079.682756,10893380368.739338
isin1794,10422416803.02377,10871623858.825298
isin1878,11273435009.739517,11724549724.543713
isin2044,10705628087.838095,11150997438.450186
isin3460,10345506583.950691,10832818304.105171
isin3468,10523606920.157022,11036647839.760715
isin3506,10521726202.481525,11210928813.42036
isin3509,10613985750.213848,11010909674.832268
isin3515,11671530146.372025,12213553532.64561
isin3522,10162410853.182713,10500992529.231182
isin4665,10928555908.551046,11337662660.413368
isin6852,10179219720.59769,10779090219.430834
isin9524,10866323678.256313,11411723381.000378
isin9525,10309052841.228983,10836703510.553463
isin9285,22963827.47423727,25328267.1692681
isin11710,24653293.430387087,27043933.43439804
isin11711,24239093.98113699,26712713.42805437
isin11712,21821707.56336101,24773801.209916584
isin11713,22337093.169416595,24689305.671012845
isin11714,23999989.78865043,26825231.274700478
isin11715,22060586.085114785,24484680.58069154
isin11716,25314544.416598797,28723756.52439481
isin11717,24832237.805976328,27626116.64401859
isin11718,22859940.999205574,25765161.407159068
isin11719,22694171.283260524,24894107.395574015
isin11720,23947051.14710995,26880753.889818244
isin11721,21992851.170855075,25127484.774271015
isin15033,24568803.147979476,27386779.27503297
isin7305,3215600300.961693,3489622110.513385
isin11649,2777579013.881509,3016244867.080731
isin13560,3091197120.3156443,3281962685.4964385
isin13561,2912442172.9438806,3147378426.834153
isin13564,2960092553.369017,3228351110.942871
isin13567,3319625861.7212744,3595131539.4466734
isin13568,3189776141.0084877,3459887882.756212
isin13569,3117100854.635497,3396241378.378808
isin13571,3186549760.150716,3418602658.108064
isin16402,3084890736.1097555,3300251737.245798
isin16403,2918095353.604596,3186235845.2349463
isin16404,2943446099.5507154,3163312199.256628
isin16498,2900943324.6538925,3080013045.969482
isin16510,3167640553.10114,3486272398.209848
isin16549,2774512046.7605076,3017365271.047873
isin16915,2902973213.017445,3113459814.177791
isin16947,3077963664.3004937,3334300505.2211194
isin16954,3139210574.4204407,3347250724.4256177
isin17093,3092200042.1823683,3320338566.073907
isin3017,6985266005.968045,7734005921.312236
isin3018,6801622124.151289,7395622184.624561
isin3019,6396328340.615861,6852406339.868514
isin3020,6113731397.218654,6625857697.210043
isin4396,5835345135.297436,6404318427.218884
isin4733,6146208392.418575,6726508844.146067
isin5273,6107851147.304722,6703548437.316725
isin5274,6699974919.699886,7358893456.942947
isin5275,6413175766.117888,7010070279.903286
isin5276,5970663486.109499,6388926811.416095
isin5277,6340680992.072525,6961775066.698852
isin5278,5787759148.956857,6303953227.711668
isin5379,6740751980.940116,7295060509.432259
isin5382,6659967021.098606,7244915245.078062
isin5383,6334058963.391994,6880927438.616235
isin5387,6664635859.507865,7165767882.075539
isin5388,6825929502.752371,7410074292.110649
isin5402,7379357779.7575,8006385841.48116
isin5818,6109413733.430263,6562109713.331778
isin7158,6539694815.723055,7043429140.8276615
isin7334,6588226372.929705,7104223825.737485
isin7335,5642202221.949745,6245749745.123048
isin7345,6477418321.307606,6963867127.305771
isin7397,6375870578.248868,6831269460.612702
isin7398,7096298475.95543,7663292422.205843
isin7399,6864356265.47178,7410337281.975949
isin7401,6073431909.475145,6685675540.11606
isin7405,6185731193.119553,6604011330.988692
isin7422,6271888394.56956,6778898420.159334
isin7519,5342871297.687485,5838530730.789576
isin9260,6214201660.869785,6736580599.108369
isin9278,6864475956.274538,7364158749.19846
isin16310,6425484539.255589,7036065008.100979
isin16311,5877178402.6501875,6436961263.758731
isin16312,6415750511.236526,6896552638.301407
isin16313,6398253593.387075,6927538542.09005
isin16314,7029210944.066743,7691996426.601877
isin16638,6559285296.022474,7139869826.01223
isin16688,6116804781.91132,6650403195.242359
isin16723,6939000758.970621,7475126952.762437
isin17182,6703880433.852154,7297075530.249741
isin17183,6156805426.740686,6829739429.788111
isin17285,5712491518.457103,6215210730.928947
isin17288,6456456807.164958,7169751874.876429
isin17302,5928619248.634777,6555571351.711582
isin11911,600633658.3489567,563878409.7897756
isin14179,838347288.6915827,796286047.2342176
isin14180,782774112.6848214,739701950.9147818
isin14181,804698212.1966827,744828011.7929664
isin11128,94555033.4921586,66159798.25941078
isin11446,76516945.77190113,53006751.43026184
isin11447,79123938.08922067,53164274.28104554
isin11448,86226738.34852478,59036102.56546226
isin11449,96845923.73620251,66758891.62100254
isin11450,97549178.47647548,67137606.97701898
isin11866,72987082.51097858,49606615.786808684
isin17103,75977731.48416469,49616326.182775356
isin5601,291988041.17739147,320709893.40957636
isin5602,242900618.43180326,266349830.55330732
isin5831,250354513.18593276,277147644.7253327
isin8013,286874449.5235188,317330962.96749586
isin8014,265017581.77601132,297158376.4891953
isin8015,270578612.31930244,301570360.19973004
isin8016,263066531.2549097,291858439.76395
isin8017,278291129.761169,312238452.86256075
isin10594,290831692.14740884,326252753.8918723
isin10595,302498390.79488397,332225895.8921213
isin10596,276580273.7009028,303510922.10838
isin10597,248401941.7576357,278836114.2086208
isin10689,265686566.41216367,296723729.4944006
isin10718,247358646.84846362,273682087.7929442
isin12957,280532392.46369773,309895947.0356926
isin12958,257182015.29054964,287050488.2495452
isin12959,270078058.6076821,294013041.36445767
isin16371,280889439.15365833,314310403.2732605
isin1380,442307902.0358861,408173456.31829673
isin1381,510776717.4452275,472342745.11912966
isin1382,380308281.07568765,358278702.49981517
isin5154,421756085.9606379,387448787.08134544
isin5155,435268713.58339655,432107810.34411764
isin5156,498588803.580963,465506720.17107636
isin5157,455767237.5688406,433445519.55130875
isin5158,459817623.5508072,434738985.9596109
isin7577,493526643.29270816,481513914.16162467
isin14057,475234557.7636727,443481194.3403393
isin16390,7655899217.306141,9186859333.123585
isin16392,7346090566.969731,8837683699.846132
isin16394,6152245484.582064,7666488108.757338
isin16395,7313765332.778223,8682644570.180614
isin2909,2663943418.563009,2483940321.542587
isin3643,2222194899.1914215,2083320973.1493378
isin3644,2647392587.390212,2477174622.3247137
isin3645,2397480004.285574,2301849395.45362
isin7514,2666458490.3364067,2553582712.18781
isin7515,2702986522.410886,2530605815.002943
isin7804,2314582684.7969923,2227763448.320712
isin7805,2697051627.2660484,2566330517.596383
isin7344,398852089.46053857,272322061.18742585
isin10280,525196352.17306745,367851995.48414016
isin11471,418540421.1010101,285744622.28891885
isin14333,473661069.0348619,329937531.29471517
isin14902,495005743.58688724,343460931.82787836
isin15374,413977547.4683608,289211665.84212154
isin15847,438644706.97979736,306307073.2741244
isin16315,457334578.82733095,310709260.1657393
isin16397,512805946.3927715,353474815.3085498
isin17259,384971671.8618825,262505554.50212282
isin715,35782426.31346348,11502617.714110645
isin8879,39285430.055950746,9166434.641684499
isin4099,1165391453.9868624,1736640625.1847453
isin4105,1283607193.3690758,1935917900.3322563
isin4287,1240145619.4302082,1862014852.9901798
isin5791,1335901686.0197203,1997367693.7543325
isin7212,1190098214.522689,1750114716.6423047
isin7214,1318438069.8427887,1946138647.124148
isin8100,1388380403.9463906,2024200947.05017
isin8389,1204417047.181748,1767127039.145113
isin8491,1249852904.6406565,1783769038.6743786
isin8497,1101790188.8962371,1651288547.6494794
isin9102,1258338730.428381,1835637623.3441055
isin9107,1305024648.9964232,1925632881.4354525
isin9156,1278642283.2894206,1926945014.2033932
isin10998,1297626611.6515706,1920973030.629588
isin12151,1289527500.1882517,1925148015.371087
isin14245,1089862371.7137024,1639652993.569902
isin14246,1124889548.011292,1680967216.725381
isin3630,236839174.76363635,225351814.93712527
isin7207,270762224.3582205,272357780.3447206
isin8810,257370172.57990676,256561556.21277568
isin9242,298965429.8845106,279291479.4528935
isin10198,254576474.6669035,233716825.57115954
isin10199,245600802.96947563,216549825.2942667
isin10201,251113149.91211906,225215801.25413018
isin10202,250459362.52735847,262404474.7549307
isin10628,249482723.36168826,225953832.97582144
isin10629,241294107.43406898,227049832.63908112
isin10958,292036161.84097916,284770835.7958556
isin10959,258784503.1432592,251360998.37386134
isin10960,245857454.70992437,217658519.01414844
isin10961,247577357.6868201,233080243.74023795
isin12037,282831102.9259739,290540407.5471142
isin12038,265768396.43944353,248681142.0153463
isin12039,283087354.8249302,262811833.5213769
isin13321,246546429.369952,238620543.21595514
isin13322,266346325.78225458,248453467.30590624
isin13323,234943620.89452237,219325868.59041175
isin10196,1680587143.3976934,1881269748.5129635
isin13381,1767965676.3543215,2005319376.036768
isin13562,1698712608.230188,2024993663.171298
isin13563,1586623537.7802439,1880065179.2476711
isin13565,1842625138.1259348,2096482387.7749257
isin13566,1670323444.7908182,1916926954.5923
isin13570,1695511972.8376322,2009722571.388299
isin14355,1638876150.1388955,1948693849.5273628
isin14450,1432025186.7721107,1692134273.7395205
isin15441,1473997320.6237965,1767370860.6036966
isin16038,1810537082.67595,2119245590.0012717
isin16486,1565654838.7971883,1790484469.3891125
isin16980,1571522473.7812452,1826076566.4429069
isin16989,1609658783.065222,1898432137.0550175
isin16990,1555737085.6333528,1797119072.1720495
isin17012,1918504581.019091,2186731478.8082523
isin17039,1375853281.3309364,1626003121.1157002
isin17051,1659786685.1420593,1906984690.6732779
isin17102,1595893617.7639766,1926108446.2022474
isin17136,1790315743.7620387,2118902421.355566
isin989,253377558.62264633,226017270.0254092
isin990,298434866.5942695,248696999.41965473
isin6205,248337249.61372334,230372555.44641268
isin16562,242097166.82328475,208881919.0565164
isin16563,239307584.14750493,208584935.78392982
isin7839,383583593.9380688,428843075.0095452
isin8426,430836713.259394,488019874.77817774
isin8427,441377865.7121506,486615300.94740605
isin8428,395422957.5137313,459035906.78224236
isin10208,380282323.0124662,430322070.47127306
isin10209,373798420.57435256,424787203.63131654
isin10210,396918249.3523603,434306072.60942745
isin10939,385423060.7607484,442339497.23995745
isin11265,453153025.55393654,501578782.20115185
isin11655,432317986.48732734,504974986.8715352
isin12513,387356342.04231966,446718787.0851619
isin12611,413943495.4518129,447040207.12327504
isin12612,434533911.2711506,463533214.5103106
isin12613,437214855.62992823,489162258.86015457
isin12614,388470757.352368,443463212.7379516
isin12615,387865013.74537015,423977562.31057787
isin12616,408297336.0653757,455615803.9060595
isin12900,411114360.0934773,472093977.58395815
isin12925,422364016.472924,490881795.56598806
isin12949,384806443.4176927,430106613.0874758
isin12950,393129424.1110122,458770856.11142075
isin11195,338416051.7086804,235172370.74249792
isin11763,309587235.8993858,221552399.5781301
isin11764,304261549.2998619,226595316.20676064
isin11765,325305165.2554452,230328965.3065374
isin12863,369340307.0640007,271384858.52187663
isin13444,356333482.67680645,260409680.4889198
isin13445,326985196.3744869,262266971.83245152
isin13446,306318982.85662454,240760322.81746352
isin14674,318641696.6833513,226677951.26095998
isin14675,352749888.6020013,258848972.7351054
isin14676,347769852.3550956,249197330.02302083
isin14677,351967284.41446453,269809845.11033344
isin14678,314118716.16586554,237123334.14885673
isin14679,313497644.75780773,239674668.94281286
isin14680,366419058.07336605,270578847.22206706
isin15260,317413329.5836331,245634561.04140267
isin15337,323639835.9171345,242603317.3371364
isin15338,348732604.33844936,252462631.62501705
isin15341,350629495.8644555,273121799.6293887
isin4518,1810151266.0713444,1885417628.3417168
isin4519,1964663832.7758744,2038173460.2851007
isin4520,1839999502.8294034,1870931262.002285
isin5757,2010498455.1341748,2078557899.1915917
isin5758,2094172874.285496,2177063415.511017
isin8843,1929760359.8242743,1994682997.7383246
isin8844,1838634821.801571,1876314151.1865191
isin10794,1885535021.0912309,1931318837.502941
isin11511,1890823642.5768335,1955788177.2671332
isin15497,1955213720.436023,2042128443.5437565
isin15498,1851880784.8479824,1909400196.0839863
isin16087,1901321918.8981357,1974545698.7516148
isin16374,1819424440.9378316,1851643089.0053668
isin16422,1818995247.9406395,1917486278.6480634
isin5315,640183884.023942,633196136.2524815
isin7884,737027205.2264438,721084508.4501779
isin7885,965188366.5181596,910170498.9101515
isin7886,821774984.0312042,792280156.1475329
isin17307,610832327.179316,598789977.0923299
isin6610,2959515004.098009,3307926385.455703
isin7940,3268497144.031764,3656578720.026676
isin7941,3255422759.597147,3658069147.069417
isin7942,2661866457.810432,3021773097.3724394
isin7943,3165618673.7288065,3452816431.2678947
isin7945,3035544576.478774,3355129995.376053
isin7946,3034425253.4964566,3348008680.447107
isin7947,3409823629.656272,3792564492.439336
isin7948,3021084972.2010736,3318113205.7717543
isin7949,3409741188.534213,3787370845.4939976
isin7950,3239469035.306863,3590667989.475301
isin7951,3045263111.6914644,3407359227.9336176
isin7952,3290555086.195028,3627935721.451707
isin7953,2864851437.4326386,3226309546.585785
isin7954,3257479901.7602596,3616730100.8317494
isin7955,3270899921.471136,3615930510.9615088
isin7956,2965041929.794738,3271546648.210081
isin7957,3012168749.320874,3354850591.6977353
isin7958,3023947088.452631,3365218281.703361
isin7959,3172717990.228325,3534357559.9580736
isin7960,3228732605.06915,3587389964.7098293
isin7961,3056686081.50582,3384566772.418864
isin7963,3264444385.7746,3618170983.457552
isin7965,2966813916.3218307,3318102446.522662
isin7967,3229906075.526121,3577803825.0144863
isin7968,3143208794.5228167,3512231108.8162203
isin7969,3107847974.538998,3446601195.6553707
isin7970,3171725945.7265186,3594215690.3952785
isin532,2114561386.7536054,2091191200.3140702
isin697,2204825199.3173566,2231873529.2543855
isin698,2113483542.1447334,2067499633.6780896
isin699,2180360783.692644,2221691827.3078947
isin700,2179768650.446991,2119791695.6508293
isin1502,2050998556.7479105,2015718104.3263965
isin2026,1914573947.2509534,1903697223.6331987
isin3540,2054538248.0087776,2052209116.3224263
isin4020,2150882817.053831,2150553013.265297
isin4021,2114344666.4113247,2150668764.7262487
isin4022,2107479529.7367435,2069389067.565402
isin4023,2004967866.0855002,2024513587.559422
isin4024,2175865354.348633,2224596822.4244194
isin4025,2098815600.2596173,2081308740.321137
isin4026,2099800080.7965775,2064407871.4700718
isin4168,2055413659.8184037,1985614745.5754519
isin5407,1915994993.9552073,1866641775.4383302
isin5408,1977707640.747664,1980084534.6224456
isin7470,2163713910.1292586,2207574485.345872
isin12314,2111745891.0922928,2120888645.3143477
isin12315,1957655615.0393186,1958334156.762608
isin12317,2101475400.526462,2068934193.699109
isin13055,2017287239.9827504,1961748741.7304227
isin14478,1917412045.9174867,1872288620.9550347
isin4577,1366785269.699026,1271734449.16264
isin4578,1335287589.0059958,1242279996.7746782
isin4579,1341767021.9680045,1264508080.3139708
isin4580,1235406118.697454,1139285465.5921135
isin4581,1267981933.574317,1209142942.4862633
isin4582,1127623774.986638,1039616539.4901421
isin4583,1573573709.5918276,1491947293.250933
isin4603,1102009323.120807,1007717103.7796613
isin4605,1418156244.6521115,1333713849.1550982
isin4606,1206367300.957111,1130955276.978385
isin7628,1213937608.3905725,1158609091.2657013
isin7916,1261276583.3993187,1188460825.485807
isin9243,1295982467.8687701,1170750918.982656
isin9244,1457110017.8228807,1339323254.5440373
isin9245,1266420784.9321291,1182502031.6989155
isin10591,1267947722.5779033,1170586677.8158255
isin11559,1255328724.4585888,1191755019.3362026
isin15613,1433642105.1841545,1335040135.3649726
isin198,1408975370.4897137,1238726795.5207367
isin13918,1498188074.3417864,1240191324.2880747
isin13920,1707329527.5211465,1406369877.3847628
isin13922,1402717293.7729838,1160919605.601732
isin13923,1481366640.6422007,1248160951.0637336
isin13924,1724465380.2265415,1501527092.1567087
isin13928,1610627247.3942971,1407935318.4527745
isin13929,1636012009.3861332,1417576013.373755
isin13975,1469011203.4042466,1312262175.856863
isin13976,1396248706.6356554,1204988639.0047684
isin13978,1776083333.3837736,1472870164.937959
isin13981,1724158307.1026478,1487719851.3057275
isin14801,1435988920.859624,1234589451.9672842
isin14804,1335358859.4767375,1153584827.475473
isin14805,1489637615.231969,1312637568.0383215
isin14806,1506439664.454107,1298774453.6518602
isin17090,1436821732.763319,1255128133.8361652
isin17231,1633193858.6349227,1442578499.6897936
isin8921,916369670.2915814,1186392666.0820665
isin8922,858863483.3269792,1092856792.3159995
isin8923,891833593.8538034,1155402138.5743124
isin9283,891320830.9354024,1133139909.885961
isin9284,849314874.9672058,1090678685.1533458
isin9286,830291103.041698,1071205644.161145
isin9287,769290815.953041,996715952.4660335
isin9288,867627866.2153203,1121650557.1978328
isin9289,813248599.4560652,1035799128.5233197
isin9290,827322160.6846951,1061625091.0600364
isin9291,824350818.3101969,1036038469.4649167
isin9292,803679425.9775791,1046011683.7664337
isin11595,817340550.3853066,1056884559.8254699
isin11737,789494641.0941353,1001568644.5863585
isin12006,979069795.9182905,1249813368.5678678
isin13778,852781583.6822252,1092824650.1540704
isin16475,810020059.2210741,1035884653.9778163
isin713,2970789710.9456844,3136838657.198594
isin2933,3370767136.4821863,3609449714.425849
isin5020,2284994622.688618,2486140326.2009115
isin7327,2524850606.40438,2718219971.7068195
isin7863,2230728695.6952634,2420092541.6503572
isin10080,2270606777.1445436,2423615430.7483606
isin15273,2814777817.1647863,3062787692.6958055
isin10144,5344949198.747563,6168151007.932087
isin10665,5861608727.639171,6874281084.496309
isin14790,6230901135.333741,7234801509.046877
isin14947,5697316472.442239,6482933422.575354
isin14954,6473338952.535682,7290368381.917468
isin14957,6442071197.853649,7304637515.074072
isin14958,6319278040.606619,7307682813.198065
isin14959,5643936351.2769375,6661119801.818845
isin14960,6738627974.296652,7698044877.281462
isin14961,5550939369.033869,6364358301.733356
isin14962,6119539703.524477,6935109022.473362
isin14964,6652223449.0130005,7560821422.024048
isin14965,6289334383.573517,7192342388.500645
isin14966,5937281141.739552,6916740860.732887
isin14972,6190313276.858711,7164153938.328537
isin14974,6333522623.262952,7237955366.324696
isin14975,6492865160.14303,7430702328.518986
isin14976,6436986079.129322,7386826207.141408
isin14985,6425932764.57723,7404163952.551573
isin14986,5923299076.12046,6820180350.941772
isin15024,6118828417.753003,7151916838.9339485
isin15043,6012459824.363351,7093762271.921968
isin15051,5857507791.3254,6920926256.1135845
isin15052,6863140815.274359,8050225576.373756
isin15383,6016578216.412876,6963311434.303701
isin7634,346271945.32882327,392522623.1898235
isin7635,298543013.5289913,334768901.61826724
isin7636,335350963.75888646,366179376.6636287
isin7637,290651258.0683451,323214546.7491597
isin7638,290157722.23446643,342229809.48044115
isin7639,275890874.6097681,316421026.1063967
isin7640,265582784.61938602,310949223.05868846
isin7641,278412718.3709512,306515746.58142173
isin13489,2970388107.1093755,3327310866.203292
isin13490,2636698837.324957,2960135750.2292953
isin13491,2561802164.1613016,2900931711.735108
isin13492,2595135583.2399373,2898790540.672101
isin13493,2597153167.78314,2918447619.9549303
isin13494,2762190923.333726,3071625189.933475
isin13495,2599682130.6246896,2891712735.012782
isin13496,2785036965.3733077,3067061570.3883376
isin13497,2565238579.721745,2905539052.965488
isin13500,3226118935.5830536,3595981679.76203
isin13501,2903670657.569628,3241119725.938681
isin15196,2520104931.9930887,2802530715.697389
isin15197,2669531256.9286304,2977502747.2961063
isin16979,2673412037.506315,2947458398.093842
isin17117,2600027209.3738446,2902987319.530437
isin3125,641342786.137733,509036775.8580353
isin3128,735840671.6300573,571602401.2679133
isin3860,669393805.4887288,520579384.9427912
isin3861,638469000.8034375,508273462.40268755
isin4469,738063773.0317016,570753611.1462538
isin4470,682071497.765039,522507077.7014024
isin4471,689334979.5484307,535464746.0091497
isin4472,667403768.4194397,526469995.73896956
isin4473,642194472.5878611,507122181.16741085
isin4474,648496760.8618144,500207730.03372824
isin4621,726376134.3957835,553289176.5119731
isin4658,664290331.6589413,524506264.95328426
isin4659,667342533.2401644,504971909.81810176
isin4660,658112122.2178228,522076187.1838258
isin4661,674548559.9570599,530354088.1328608
isin5080,652289614.0830615,510926637.21168476
isin5082,649841825.8602746,508440433.20528316
isin5099,630892635.6405256,492526440.91124976
isin5513,694408345.286661,547105049.7134938
isin5514,742139064.3875251,581622406.816242
isin5515,657484531.1371573,529718285.6566738
isin5882,728995784.4394996,567579023.3599358
isin5883,662709388.5521154,509633844.72368777
isin5884,645320428.8553908,510620397.05894977
isin5885,699262028.5947014,522776902.00097096
isin5886,667485155.0389183,523731984.077992
isin5887,620282871.27971,490640397.0192883
isin5889,685082190.4493742,537518871.7800307
isin7797,649612122.8699474,512630616.68528056
isin7798,685501267.018389,545185515.5639464
isin7799,708276666.1463529,552802819.0317043
isin7387,120171928.27816787,197087251.55427113
isin7388,135247683.30208227,213320435.51400638
isin7389,142613935.48313764,211707166.9553892
isin8987,147408905.69663846,218802269.17684865
isin8988,152020251.10199186,218698554.89319342
isin8989,137412620.5962776,196838857.2061872
isin8990,164538839.54255205,236642360.41993123
isin8991,151848585.34451357,235902565.62123236
isin9012,149647578.29263332,213309448.4307941
isin9013,173717490.63609573,275565494.40700847
isin10638,178674053.37869424,256145907.56274682
isin10639,147411308.23580846,215676630.16898525
isin10640,137657898.87003535,232296601.30124837
isin5452,1540371636.29482,1583320410.4441705
isin5453,1340362378.1081681,1380620685.498937
isin5454,1349041882.6907825,1390427914.053522
